EquipmentID,Age,UsageHours,MaintenanceHistory,Temperature,Pressure,VibrationLevel,OperatorExperience,FailureHistory,Location,Environment,Failure
1386,9,37393,7,53.96,175.5,3.84,11,9,Section A,Normal,Yes
1387,25,11907,9,71.03,258.96,2.21,16,7,Section D,Dry,Yes
1388,24,10233,1,110.58,188.64,1.72,9,2,Section B,Dry,No
1389,15,27969,6,125.45,208.17,2.68,19,1,Section C,Normal,Yes
1390,2,28721,1,27.57,155.87,3.89,5,0,Section B,Humid,No
1391,22,18348,14,125.99,288.24,7.25,18,3,Section B,Dry,No
1392,10,10135,9,123.1,178.77,7.13,20,8,Section B,Normal,No
1393,4,39794,16,37.54,103.3,5.19,25,9,Section B,Normal,Yes
1394,6,47401,14,55.67,129.63,4.02,28,4,Section A,Dry,No
1395,27,20047,15,30.94,86.95,5.15,19,5,Section C,Humid,Yes
1396,13,12092,0,82.97,81.29,5.68,13,4,Section A,Normal,Yes
1397,4,32531,5,145.93,282.81,6.19,18,2,Section B,Normal,Yes
1398,2,44555,17,133.95,216.25,6.55,18,9,Section D,Normal,No
1399,13,1613,2,133.62,50.15,6.49,13,5,Section C,Humid,No
1400,10,29432,18,36.54,253.12,2.18,11,7,Section D,Normal,Yes
1401,7,13990,11,137.17,182.69,4.87,5,2,Section C,Humid,Yes
1402,27,1567,9,22.62,77.37,3.42,4,9,Section C,Dry,Yes
1403,25,1830,3,119.11,163.32,5.99,12,4,Section D,Dry,No
1404,29,39050,5,58.94,141.44,5.03,19,7,Section B,Humid,Yes
1405,5,30051,3,85.23,130.08,2.08,21,7,Section A,Dry,Yes
1406,4,18497,0,115.39,165.79,6.83,5,7,Section C,Dry,No
1407,29,45734,9,104.14,210.14,0.29,1,9,Section D,Normal,No
1408,7,557,5,63.54,184.19,3.2,10,6,Section B,Humid,No
1409,21,15784,15,126.28,120.47,7.87,1,3,Section B,Normal,Yes
1410,10,29085,8,104.78,230.89,7.69,11,6,Section B,Normal,Yes
1411,11,41841,8,129.68,297.19,9.5,10,4,Section B,Humid,Yes
1412,12,19692,11,67.63,291.5,5.91,3,1,Section B,Dry,No
1413,24,16201,2,35.26,299.16,4.85,5,9,Section C,Normal,No
1414,18,46822,9,68.35,171.81,6.7,25,4,Section A,Humid,No
1415,20,13862,14,84.29,60.84,8.47,11,8,Section C,Humid,Yes
1416,4,43209,2,38.72,232.12,6.04,22,8,Section A,Normal,Yes
1417,27,34697,13,93.02,215.9,7.47,6,7,Section D,Dry,No
1418,27,45580,14,105.98,291.75,3.2,8,5,Section A,Dry,No
1419,23,34768,13,20.34,142.75,3.34,1,2,Section C,Normal,Yes
1420,1,34865,7,92.15,298.53,0.8,14,7,Section A,Humid,Yes
1421,26,16273,7,36.63,66.42,2.77,13,3,Section D,Normal,No
1422,3,19533,4,38.54,139.74,4.96,23,5,Section B,Humid,Yes
1423,28,4211,4,68.99,235.04,6.67,19,4,Section D,Humid,Yes
1424,8,47868,2,32.07,203.81,5.52,22,5,Section A,Normal,Yes
1425,28,48527,0,94.37,101.45,7.22,29,5,Section D,Normal,Yes
1426,4,15581,11,115.83,139.31,4.59,3,1,Section D,Humid,No
1427,26,44515,10,62.44,90.56,5.18,7,0,Section B,Dry,No
1428,29,38014,9,141.55,298.62,4.73,29,8,Section C,Dry,No
1429,25,47161,11,112.41,178.6,6.06,6,7,Section D,Dry,Yes
1430,12,1179,8,148.57,266.81,3.46,10,7,Section A,Normal,No
1431,17,31790,9,98.88,148.48,6.17,10,1,Section D,Normal,Yes
1432,5,24776,12,79.91,111.02,4.13,8,7,Section C,Dry,No
1433,17,8990,8,119.32,171.99,6.03,6,3,Section D,Humid,Yes
1434,18,26934,0,71.3,242.36,3.49,7,4,Section C,Normal,No
1435,2,12342,11,20.1,277.52,1.71,6,6,Section C,Dry,No
1436,22,12211,0,47.7,98.22,2.03,19,9,Section B,Humid,Yes
1437,22,24001,17,46.76,81.98,1.53,27,3,Section D,Normal,No
1438,16,48811,8,83.58,90.28,1.67,2,6,Section D,Humid,No
1439,12,3265,11,112.51,125.86,6.23,19,2,Section B,Dry,No
1440,9,36379,11,92.39,199.68,8.8,17,4,Section C,Dry,No
1441,3,27499,3,33.41,234.41,8.83,14,8,Section C,Humid,Yes
1442,13,18454,3,53.87,141.17,7.32,22,7,Section A,Humid,No
1443,26,24264,12,37.76,279.75,5.48,7,0,Section A,Humid,No
1444,2,35712,13,30.34,165.11,4.68,4,8,Section B,Humid,Yes
1445,13,17393,4,40.37,172.09,1.36,20,5,Section A,Humid,No
1446,16,27477,6,87.58,271.58,2.07,26,7,Section D,Dry,Yes
1447,3,839,1,118.25,65.61,9.41,1,6,Section A,Normal,Yes
1448,27,967,5,71.61,202.18,3.27,12,3,Section A,Humid,Yes
1449,4,13551,16,46.1,190.05,5.93,29,1,Section B,Humid,No
1450,29,42864,12,75.94,150.25,6.21,9,0,Section B,Dry,No
1451,6,44271,12,62.89,157.97,2.25,9,8,Section D,Normal,Yes
1452,16,34063,17,25.81,222.25,7.62,23,4,Section D,Dry,No
1453,27,42782,6,139.93,192.27,1.05,26,6,Section B,Dry,No
1454,24,18923,19,21.38,213.87,2.76,28,7,Section A,Normal,Yes
1455,3,48891,3,25.36,160.05,5.62,21,3,Section B,Dry,No
1456,10,14088,2,59.05,150.63,4.91,8,6,Section D,Humid,No
1457,25,33550,4,120.98,179.81,7.36,11,9,Section D,Normal,Yes
1458,5,956,8,83.55,156.48,9.59,11,1,Section D,Normal,Yes
1459,24,5483,9,86.46,261.3,2.55,22,6,Section C,Dry,Yes
1460,5,29987,7,100.22,268.05,0.45,18,0,Section A,Humid,No
1461,24,42662,0,25.22,68.47,3.37,25,3,Section A,Normal,No
1462,18,33291,7,144.64,64.77,8.25,13,4,Section C,Normal,No
1463,23,3245,10,91.44,122.22,7.4,11,6,Section D,Dry,Yes
1464,12,47698,4,127.08,71.53,5.18,16,8,Section B,Humid,No
1465,2,41873,8,75.78,184.96,4.57,11,3,Section C,Normal,Yes
1466,7,3638,16,76.66,55.32,3.86,10,7,Section C,Dry,Yes
1467,28,10431,0,41.89,246.23,2.21,6,9,Section C,Humid,No
1468,9,7669,16,66.81,212.26,3.48,16,0,Section C,Normal,Yes
1469,10,23349,5,44.04,102.95,2.01,1,6,Section D,Dry,No
1470,5,11435,13,138.65,132.38,0.75,19,2,Section D,Normal,No
1471,15,39756,13,62.7,126.4,8.89,21,4,Section D,Humid,Yes
1472,3,331,4,71.94,280.65,2.51,3,7,Section D,Normal,No
1473,25,2283,16,37.44,271.76,1.06,18,3,Section C,Humid,No
1474,18,16670,3,148.99,191.08,5.06,20,1,Section A,Normal,Yes
1475,6,10375,8,94.29,141.0,2.58,16,6,Section C,Dry,Yes
1476,6,20419,6,94.69,165.44,4.1,11,3,Section D,Humid,Yes
1477,5,14456,4,38.92,191.97,9.64,6,3,Section C,Humid,Yes
1478,13,47462,13,108.3,173.14,1.95,7,1,Section A,Humid,No
1479,24,12987,19,108.54,65.64,3.15,18,3,Section D,Normal,No
1480,22,24691,12,137.54,165.7,5.18,6,3,Section D,Dry,Yes
1481,29,39734,16,56.88,280.03,4.31,19,9,Section C,Normal,Yes
1482,3,37530,1,133.07,152.14,1.08,17,7,Section D,Dry,Yes
1483,5,14713,1,77.68,225.27,7.47,26,8,Section C,Humid,No
1484,3,44756,5,49.27,299.26,4.76,20,7,Section A,Dry,Yes
1485,2,44642,6,105.9,188.12,2.66,3,9,Section A,Dry,Yes
1486,15,16304,15,24.24,170.86,7.72,11,3,Section B,Humid,No
1487,12,41455,2,131.54,117.44,3.89,9,4,Section C,Humid,Yes
1488,1,18987,19,28.5,107.31,3.25,22,7,Section B,Normal,Yes
1489,25,18028,13,71.83,188.93,7.55,2,6,Section C,Normal,No
1490,10,45751,11,38.63,219.04,1.2,2,4,Section D,Normal,No
1491,24,15399,17,81.17,156.96,9.1,19,1,Section B,Dry,No
1492,2,18043,19,144.47,50.44,0.56,6,3,Section B,Humid,No
1493,8,40419,17,38.54,190.04,1.49,22,4,Section D,Dry,No
1494,5,40464,13,33.98,192.9,2.4,27,4,Section D,Normal,No
1495,29,34153,1,45.73,68.28,6.79,24,3,Section D,Humid,Yes
1496,18,34851,9,142.0,75.4,6.9,4,3,Section D,Dry,No
1497,25,26059,18,56.55,126.14,9.95,3,8,Section A,Dry,No
1498,2,25074,6,98.91,199.51,5.51,26,0,Section A,Humid,Yes
1499,21,31799,10,57.52,94.16,8.3,2,2,Section D,Dry,Yes
1500,18,15870,7,113.55,136.07,4.57,20,1,Section C,Normal,Yes
1501,13,12613,7,102.05,86.8,6.46,16,0,Section D,Humid,No
1502,9,25816,3,144.75,133.91,0.7,19,5,Section B,Normal,No
1503,23,48925,11,62.75,232.1,8.24,21,9,Section A,Humid,Yes
1504,6,1901,5,60.63,143.39,6.55,22,9,Section A,Dry,No
1505,23,41516,11,121.29,254.37,6.33,6,4,Section D,Normal,No
1506,23,15019,16,40.56,281.86,2.28,9,5,Section D,Normal,No
1507,16,31322,12,114.65,126.8,4.11,6,3,Section D,Dry,No
1508,24,28388,5,120.37,205.4,2.37,5,5,Section C,Dry,Yes
1509,15,14110,1,131.59,115.62,7.07,18,3,Section C,Humid,No
1510,24,5173,5,109.68,192.22,9.96,19,2,Section B,Humid,No
1511,20,41100,2,41.71,79.82,2.01,6,8,Section D,Humid,No
1512,15,11453,8,63.67,200.59,1.33,20,8,Section D,Dry,No
1513,9,41998,19,27.26,93.16,3.44,3,3,Section D,Dry,No
1514,6,6641,19,117.86,148.41,5.1,7,0,Section B,Humid,No
1515,16,4608,0,109.85,109.18,7.05,12,2,Section C,Normal,No
1516,11,22870,14,86.93,248.88,5.01,7,0,Section B,Humid,Yes
1517,21,18016,0,147.23,95.43,9.86,22,3,Section C,Dry,No
1518,26,11564,12,61.57,290.84,7.43,20,5,Section B,Dry,Yes
1519,26,16991,2,135.76,79.76,1.95,20,3,Section C,Normal,Yes
1520,13,40149,0,43.63,153.46,3.01,16,3,Section D,Humid,Yes
1521,3,2141,19,144.16,242.06,8.05,14,0,Section D,Dry,No
1522,13,35065,7,57.55,79.28,8.79,7,0,Section A,Dry,No
1523,26,34491,11,124.81,128.6,5.36,7,3,Section B,Normal,No
1524,16,22854,5,34.6,163.2,4.56,26,4,Section D,Dry,Yes
1525,4,38108,17,73.19,240.58,1.61,24,2,Section B,Humid,No
1526,3,34114,8,145.57,246.85,2.54,8,0,Section A,Humid,No
1527,26,15602,3,60.46,263.88,7.07,11,5,Section D,Normal,Yes
1528,16,43296,19,121.47,126.61,0.59,28,3,Section C,Humid,No
1529,7,25926,9,82.98,53.83,6.09,10,2,Section B,Humid,Yes
1530,23,1231,9,98.69,229.88,2.34,22,8,Section D,Humid,Yes
1531,9,10509,19,97.81,93.26,2.3,19,7,Section D,Dry,No
1532,23,43845,12,94.13,147.51,4.27,3,9,Section C,Humid,Yes
1533,19,48252,14,82.84,251.22,4.58,6,7,Section A,Humid,Yes
1534,13,45020,8,44.78,202.61,6.53,2,8,Section A,Normal,Yes
1535,23,44135,8,21.59,268.37,1.58,1,4,Section C,Normal,No
1536,1,29861,8,108.06,213.24,3.5,18,3,Section D,Dry,Yes
1537,6,10722,16,111.78,145.63,1.7,15,2,Section D,Humid,No
1538,8,16714,3,120.6,58.3,5.35,18,5,Section D,Humid,Yes
1539,6,1649,4,141.01,53.69,2.0,29,5,Section A,Humid,Yes
1540,28,16262,12,41.13,112.93,8.81,28,2,Section C,Dry,Yes
1541,28,5552,13,135.76,211.66,0.66,8,1,Section B,Humid,Yes
1542,16,36189,7,50.66,228.53,5.71,12,2,Section B,Normal,No
1543,21,31552,16,90.48,136.05,7.1,23,8,Section C,Dry,Yes
1544,23,11989,9,53.72,261.44,8.98,2,0,Section A,Normal,Yes
1545,6,44293,17,38.06,285.84,2.53,24,3,Section D,Normal,Yes
1546,7,49405,13,26.68,124.55,6.81,12,8,Section C,Humid,Yes
1547,7,12110,7,64.67,137.97,7.13,26,6,Section B,Humid,No
1548,29,44106,7,146.27,151.34,5.79,16,8,Section C,Humid,Yes
1549,9,8603,17,81.43,119.47,8.53,18,3,Section D,Dry,Yes
1550,26,30141,12,24.88,211.65,4.63,8,8,Section A,Normal,Yes
1551,15,39463,15,107.71,277.25,7.18,19,3,Section C,Normal,No
1552,19,10207,19,46.23,156.87,1.92,25,7,Section D,Dry,No
1553,27,47451,17,27.59,95.01,9.7,7,5,Section A,Normal,No
1554,9,26578,3,123.04,98.81,6.19,11,2,Section D,Normal,Yes
1555,13,1510,3,78.01,230.46,7.37,6,7,Section B,Humid,Yes
1556,21,26077,2,147.03,233.55,3.08,8,2,Section B,Humid,Yes
1557,10,26170,12,112.92,168.99,4.31,23,4,Section D,Humid,No
1558,28,40171,18,57.52,240.18,1.85,9,9,Section A,Humid,Yes
1559,4,5135,6,147.58,177.7,9.51,7,5,Section D,Humid,No
1560,8,19389,16,133.21,126.24,9.07,10,1,Section B,Normal,Yes
1561,1,28209,8,61.09,84.88,1.6,10,6,Section B,Dry,No
1562,15,44385,15,57.77,179.04,2.53,4,7,Section A,Normal,No
1563,25,41704,7,85.32,259.0,5.37,28,1,Section C,Dry,Yes
1564,20,6429,16,90.43,281.42,1.28,19,2,Section C,Normal,Yes
1565,7,7522,15,95.22,65.17,5.89,18,8,Section D,Dry,No
1566,6,22822,4,48.28,279.6,2.73,19,4,Section B,Humid,No
1567,18,40784,2,27.11,94.5,6.45,24,6,Section A,Dry,Yes
1568,16,35009,2,90.4,201.14,0.88,14,7,Section C,Normal,No
1569,2,32887,13,98.83,159.22,1.72,8,6,Section B,Normal,Yes
1570,25,1412,19,144.53,225.23,5.32,25,7,Section A,Dry,No
1571,19,40496,10,90.68,182.46,6.98,26,6,Section D,Dry,No
1572,19,29777,8,40.32,147.43,5.88,12,2,Section C,Dry,Yes
1573,20,8878,19,59.95,67.8,3.2,29,4,Section D,Dry,No
1574,5,42493,10,26.76,56.62,5.86,26,8,Section D,Normal,No
1575,5,38077,19,22.0,109.37,2.82,3,3,Section B,Humid,Yes
1576,27,35686,13,82.13,236.44,9.59,14,4,Section B,Humid,No
1577,26,5092,1,106.06,204.49,1.69,12,1,Section A,Humid,No
1578,20,17240,18,143.68,154.48,6.14,17,4,Section B,Dry,Yes
1579,24,35444,9,102.36,183.85,4.66,24,5,Section A,Dry,No
1580,23,30191,12,43.54,197.71,3.51,25,6,Section B,Dry,Yes
1581,23,27092,18,137.94,67.62,5.0,16,9,Section D,Dry,No
1582,15,26292,19,134.39,130.69,1.28,9,9,Section B,Normal,Yes
1583,9,30690,7,72.99,269.83,4.35,12,3,Section B,Dry,Yes
1584,7,9930,15,87.92,233.36,9.0,6,0,Section B,Normal,Yes
1585,5,21045,16,84.92,71.6,1.61,19,4,Section D,Normal,No
1586,3,45405,7,77.24,119.01,5.65,6,6,Section C,Dry,Yes
1587,24,16091,9,62.87,100.54,7.83,8,1,Section A,Humid,Yes
1588,21,23550,16,148.29,145.46,8.21,7,0,Section D,Normal,No
1589,18,47820,7,138.07,295.58,1.81,18,8,Section B,Humid,Yes
1590,26,41185,18,63.35,194.27,7.42,4,9,Section D,Humid,No
1591,16,12698,16,99.85,89.5,7.64,13,2,Section C,Normal,No
1592,13,7893,5,31.11,246.33,5.51,2,8,Section C,Normal,No
1593,18,20082,17,116.89,196.53,4.29,20,8,Section A,Normal,No
1594,17,40789,4,129.68,265.46,0.71,22,9,Section C,Dry,Yes
1595,17,21391,14,80.69,171.58,0.18,26,3,Section A,Dry,Yes
1596,27,43336,6,29.87,272.61,5.87,27,2,Section C,Humid,Yes
1597,12,41256,18,95.71,263.95,3.68,7,2,Section C,Normal,No
1598,10,11202,3,27.14,65.87,2.87,22,6,Section A,Dry,No
1599,20,42956,15,126.07,256.11,1.23,29,4,Section D,Humid,No
1600,15,42402,4,96.05,79.47,9.33,7,2,Section C,Normal,No
1601,21,19784,5,133.21,77.35,1.91,14,5,Section D,Normal,Yes
1602,15,33158,7,69.26,90.05,6.65,18,9,Section D,Normal,No
1603,11,47222,13,52.52,280.07,0.48,21,0,Section A,Normal,No
1604,10,1816,16,142.03,173.76,6.61,27,9,Section A,Humid,Yes
1605,14,43327,0,137.1,130.31,6.57,8,4,Section D,Dry,Yes
1606,25,20581,11,28.58,63.8,9.07,18,9,Section C,Humid,Yes
1607,13,11847,1,132.23,79.18,5.96,5,7,Section C,Dry,No
1608,23,20759,9,140.64,97.31,0.35,14,4,Section A,Normal,No
1609,16,9173,12,78.92,96.45,9.59,17,2,Section D,Humid,Yes
1610,16,19542,5,136.05,70.17,1.08,2,9,Section D,Humid,No
1611,9,9702,13,78.15,70.12,2.47,7,3,Section B,Humid,Yes
1612,13,363,16,27.44,124.49,7.46,24,8,Section C,Dry,No
1613,14,11403,3,91.03,186.82,7.05,13,3,Section A,Normal,Yes
1614,15,41089,17,141.68,193.54,7.25,22,6,Section A,Normal,No
1615,17,14959,4,89.43,122.04,4.25,11,8,Section D,Normal,No
1616,22,42260,19,38.07,70.05,3.88,9,6,Section D,Dry,Yes
1617,1,41687,8,77.15,202.15,5.93,19,2,Section C,Normal,Yes
1618,16,43380,7,33.81,214.05,2.8,12,1,Section C,Humid,Yes
1619,19,23461,0,96.09,224.55,2.06,4,8,Section B,Normal,No
1620,19,25672,12,101.21,281.96,1.67,19,0,Section C,Humid,Yes
1621,2,41695,10,106.34,59.09,3.91,21,1,Section D,Dry,No
1622,25,44154,3,26.88,102.6,8.98,28,6,Section B,Humid,Yes
1623,4,16138,16,130.26,192.97,9.25,11,0,Section B,Dry,Yes
1624,5,12514,3,139.18,52.51,8.94,10,3,Section B,Humid,Yes
1625,6,2430,7,57.28,62.65,2.12,17,3,Section C,Dry,No
1626,8,41078,1,121.8,148.47,5.98,4,8,Section C,Dry,Yes
1627,26,13583,19,82.84,193.73,6.54,16,3,Section B,Dry,Yes
1628,8,2269,16,89.05,220.68,4.67,26,3,Section A,Humid,No
1629,24,48549,15,51.57,112.14,5.75,28,9,Section D,Humid,Yes
1630,27,39299,5,136.32,205.14,1.34,25,7,Section A,Humid,No
1631,29,37764,6,144.59,142.29,9.0,23,7,Section D,Dry,No
1632,21,15630,19,105.1,189.01,1.43,23,6,Section C,Humid,No
1633,14,37216,14,39.72,217.38,8.36,7,6,Section C,Dry,Yes
1634,7,36683,12,89.49,112.76,0.62,16,0,Section D,Normal,Yes
1635,3,6769,5,59.32,139.6,4.08,14,0,Section B,Humid,Yes
1636,26,26931,16,78.61,188.27,2.03,16,3,Section D,Dry,No
1637,28,38940,0,107.69,107.87,1.67,26,4,Section B,Normal,Yes
1638,12,29637,11,29.19,285.01,6.77,20,9,Section C,Humid,Yes
1639,19,33825,0,46.43,230.92,8.89,17,0,Section A,Humid,Yes
1640,13,19851,2,117.48,207.1,7.92,27,7,Section B,Normal,Yes
1641,27,49042,12,24.96,232.32,2.98,6,6,Section B,Humid,Yes
1642,21,14263,10,98.24,108.53,6.11,16,5,Section C,Normal,Yes
1643,1,39887,11,54.74,51.64,3.02,13,3,Section B,Dry,Yes
1644,7,19601,17,137.32,211.84,1.0,22,9,Section D,Humid,No
1645,6,23757,7,128.3,291.16,1.25,22,0,Section B,Dry,No
1646,29,34007,15,139.51,214.67,1.81,22,3,Section D,Dry,Yes
1647,9,39552,0,32.2,93.52,6.64,5,5,Section A,Dry,No
1648,21,25950,8,149.31,264.65,1.43,23,3,Section A,Dry,No
1649,1,35348,3,38.65,194.74,5.8,19,9,Section C,Dry,No
1650,8,8344,3,133.12,204.39,0.11,20,0,Section C,Dry,Yes
1651,22,4844,14,68.88,178.33,7.34,6,3,Section A,Dry,No
1652,26,33708,13,144.16,233.51,2.66,21,5,Section D,Normal,Yes
1653,28,22674,11,20.14,289.8,5.73,24,9,Section A,Dry,Yes
1654,17,26133,6,109.59,143.68,3.53,12,6,Section C,Dry,Yes
1655,29,20906,8,149.44,195.21,5.39,11,9,Section B,Humid,No
1656,25,24968,4,110.2,263.55,2.02,14,6,Section C,Dry,Yes
1657,21,6621,18,111.85,269.72,6.23,12,4,Section A,Humid,No
1658,28,46965,5,106.74,255.77,8.83,8,2,Section B,Normal,Yes
1659,18,10762,3,147.32,190.2,5.83,11,5,Section C,Humid,No
1660,1,22577,5,113.29,284.06,4.48,10,5,Section D,Dry,Yes
1661,29,26395,10,84.6,92.47,4.79,29,7,Section D,Dry,No
1662,12,29365,2,52.21,100.8,4.1,15,4,Section A,Normal,Yes
1663,22,32491,13,121.01,104.27,2.43,29,0,Section A,Dry,No
1664,27,34516,4,40.93,150.6,3.86,13,2,Section B,Humid,Yes
1665,14,4764,17,28.08,216.83,4.27,2,8,Section C,Humid,Yes
1666,19,5052,3,119.21,155.2,6.92,1,9,Section B,Dry,No
1667,1,27255,5,67.95,287.46,3.25,7,1,Section D,Humid,No
1668,22,34776,17,47.58,110.16,3.83,6,6,Section A,Normal,Yes
1669,6,46052,1,119.7,253.59,6.27,13,6,Section B,Normal,No
1670,20,16593,7,132.79,245.51,7.92,20,3,Section C,Dry,Yes
1671,22,47840,6,33.71,132.74,8.43,29,4,Section A,Dry,No
1672,1,39483,1,73.94,167.67,6.02,27,0,Section C,Normal,No
1673,29,2734,0,23.09,240.4,4.64,2,4,Section D,Normal,No
1674,21,21143,10,127.6,263.55,6.65,14,1,Section B,Dry,Yes
1675,27,37321,1,21.07,220.62,0.41,25,2,Section A,Dry,Yes
1676,21,10948,1,70.77,280.56,5.65,16,4,Section C,Humid,No
1677,22,22145,11,137.36,205.02,3.15,13,7,Section B,Dry,Yes
1678,21,15709,11,95.84,151.47,5.24,7,6,Section D,Humid,Yes
1679,17,17332,10,124.37,205.76,2.97,18,9,Section C,Dry,No
1680,3,24145,0,37.55,203.0,1.89,14,3,Section A,Normal,Yes
1681,26,32232,15,34.91,188.11,2.5,21,7,Section D,Dry,No
1682,23,42186,7,66.07,126.58,7.46,4,1,Section B,Normal,Yes
1683,5,11745,15,107.5,216.81,3.82,14,0,Section C,Normal,No
1684,27,45874,13,41.23,250.18,7.28,29,6,Section B,Dry,No
1685,16,16045,3,28.52,289.71,7.54,24,7,Section C,Dry,Yes
1686,16,4041,18,146.86,174.38,0.29,29,1,Section A,Dry,Yes
1687,23,3250,14,57.8,238.08,9.4,10,3,Section A,Dry,No
1688,6,40333,15,101.17,250.49,1.09,4,1,Section B,Normal,Yes
1689,18,45709,16,105.74,218.51,4.77,3,9,Section B,Dry,No
1690,18,1984,3,25.02,144.75,9.51,24,0,Section C,Humid,No
1691,19,38307,1,93.57,229.03,1.67,27,0,Section C,Normal,Yes
1692,17,19634,12,46.04,294.39,2.0,5,7,Section A,Humid,Yes
1693,11,3654,9,31.68,201.62,2.42,22,1,Section C,Dry,No
1694,10,48168,7,71.6,234.53,8.32,14,0,Section C,Normal,Yes
1695,18,14966,4,123.07,109.22,8.43,2,3,Section C,Dry,No
1696,18,18034,4,145.98,213.72,9.02,22,4,Section A,Humid,No
1697,19,24854,13,84.36,58.55,5.1,24,6,Section B,Humid,Yes
1698,23,822,3,135.37,257.67,9.03,18,4,Section D,Normal,No
1699,13,47934,5,142.87,105.24,2.77,18,4,Section B,Normal,Yes
1700,10,15987,7,77.58,66.33,6.14,21,9,Section A,Dry,No
1701,11,27032,15,38.9,94.4,4.34,4,9,Section B,Dry,Yes
1702,1,39834,9,60.31,167.47,2.95,20,5,Section B,Humid,No
1703,13,47970,2,70.38,60.58,7.65,5,5,Section A,Dry,No
1704,4,2170,9,79.09,58.71,7.38,23,8,Section B,Normal,Yes
1705,17,12039,13,103.81,177.55,7.51,2,9,Section D,Dry,No
1706,5,1936,15,103.88,192.08,6.02,19,5,Section A,Normal,No
1707,6,14267,11,90.62,129.64,3.44,4,8,Section D,Humid,No
1708,8,29226,14,49.68,54.21,6.75,6,7,Section D,Humid,No
1709,17,18620,13,67.25,164.9,2.09,13,6,Section C,Humid,No
1710,12,7507,5,73.75,279.67,2.56,15,2,Section D,Normal,Yes
1711,18,9551,3,106.28,171.09,9.58,20,8,Section C,Humid,No
1712,9,26896,2,38.39,163.34,5.49,26,6,Section D,Normal,Yes
1713,25,1130,12,51.41,189.63,7.19,21,9,Section C,Humid,Yes
1714,6,35624,16,56.9,91.17,4.61,24,8,Section B,Normal,No
1715,22,37324,19,87.39,250.75,0.12,1,1,Section B,Humid,No
1716,21,10043,15,118.47,58.31,5.15,3,1,Section B,Dry,Yes
1717,22,17591,2,129.76,64.07,5.44,11,7,Section A,Normal,No
1718,19,2360,4,116.51,64.04,1.06,8,0,Section A,Dry,Yes
1719,13,12077,17,117.26,248.15,2.2,27,4,Section C,Humid,No
1720,3,17978,19,51.31,142.07,1.34,5,0,Section B,Normal,No
1721,28,7000,11,135.02,210.81,8.84,9,7,Section B,Humid,No
1722,29,31364,16,26.83,69.88,0.4,15,5,Section B,Dry,Yes
1723,24,32729,1,90.23,240.67,7.62,23,7,Section C,Normal,No
1724,17,46213,7,31.5,133.7,4.37,25,0,Section D,Dry,Yes
1725,4,33458,11,98.11,103.88,0.13,10,0,Section A,Humid,Yes
1726,13,32744,2,26.15,228.69,4.55,17,8,Section B,Humid,No
1727,18,34668,2,103.32,66.12,9.78,7,6,Section A,Normal,Yes
1728,28,3518,14,24.38,171.55,4.55,8,5,Section B,Dry,No
1729,23,10659,13,41.46,145.78,2.8,17,2,Section C,Normal,No
1730,10,6508,12,117.94,235.31,9.21,17,9,Section B,Dry,Yes
1731,21,34709,14,59.36,209.75,0.9,26,2,Section D,Normal,Yes
1732,29,24327,6,134.94,272.9,7.59,13,7,Section C,Humid,Yes
1733,5,20844,2,32.76,231.69,2.55,24,7,Section B,Humid,Yes
1734,27,40798,1,88.97,153.92,7.11,6,9,Section C,Dry,No
1735,20,30338,4,140.35,96.3,1.47,16,0,Section C,Dry,No
1736,12,24398,3,73.71,162.53,0.58,15,5,Section A,Dry,Yes
1737,6,14736,3,62.61,91.75,6.84,13,8,Section A,Normal,Yes
1738,26,40818,1,145.58,78.34,3.84,15,8,Section A,Normal,Yes
1739,6,25432,10,75.15,62.2,9.89,7,0,Section C,Dry,Yes
1740,22,597,16,110.85,185.54,5.66,13,9,Section A,Dry,Yes
1741,26,46604,11,139.59,191.55,0.64,20,3,Section C,Dry,Yes
1742,24,38565,18,21.4,213.83,1.5,10,2,Section B,Dry,Yes
1743,14,17114,12,94.02,271.7,9.0,5,1,Section C,Humid,Yes
1744,2,11357,18,112.75,278.24,0.8,14,3,Section A,Dry,No
1745,4,24273,19,74.47,135.19,5.44,16,2,Section A,Humid,No
1746,2,42702,4,107.48,209.05,0.27,21,1,Section C,Dry,Yes
1747,25,34883,7,124.83,165.53,7.21,13,3,Section A,Humid,Yes
1748,29,15063,1,61.03,238.17,1.49,9,1,Section A,Dry,No
1749,6,40574,10,62.01,229.11,1.88,16,5,Section D,Normal,Yes
1750,26,3363,19,31.41,98.85,2.9,15,9,Section C,Normal,Yes
1751,1,4700,15,144.15,93.49,0.13,11,5,Section D,Dry,Yes
1752,10,12699,1,24.28,78.54,5.29,3,4,Section A,Normal,No
1753,23,21489,16,81.19,80.71,9.71,11,4,Section A,Humid,Yes
1754,22,23872,16,89.27,111.49,6.98,13,4,Section C,Normal,No
1755,29,46091,10,38.34,137.42,9.53,1,7,Section A,Humid,No
1756,25,46967,9,83.71,205.24,1.39,18,7,Section C,Normal,Yes
1757,21,32714,19,58.32,236.5,2.49,26,9,Section A,Dry,Yes
1758,8,12264,14,124.33,84.81,3.54,27,5,Section A,Humid,Yes
1759,23,34357,12,127.01,113.14,7.45,29,8,Section B,Normal,No
1760,11,4885,19,76.26,197.92,9.96,14,5,Section A,Normal,No
1761,24,1322,7,76.48,239.54,8.58,18,8,Section A,Humid,Yes
